time	syntax_penn_tok2	syntax_penn_lem2	lexical_tok2	lexical_lem2	cosine_semanticL	partner_direction	condition_info
13	0.0	0.06454972243679027	0.0	0.0	0.33691252952176964	B>A	phoneDialog982-phoneDialog965-condA
14	0.0	0.0	0.0	0.0	0.21810891584579994	A>B	phoneDialog982-phoneDialog965-condA
15	0.0	0.0	0.0	0.0	0.1850531159304366	B>A	phoneDialog982-phoneDialog965-condA
16	0.0	0.0	0.0	0.0	0.08077136455694656	A>B	phoneDialog982-phoneDialog965-condA
0	0.0	0.0	0.0	0.0	0.31892206368455556	A>B	phoneDialog329-phoneDialog1017-condA
1	0.08908708063747481	0.0	0.09901475429766744	0.0936585811581694	0.2981494987958744	B>A	phoneDialog329-phoneDialog1017-condA
2	0.12598815766974242	0.0	0.0	0.0	0.40945496292277195	A>B	phoneDialog329-phoneDialog1017-condA
3	0.0	0.0	0.0	0.0	0.3148607791920077	B>A	phoneDialog329-phoneDialog1017-condA
4	0.0	0.29704426289300223	0.0	0.0	0.2942786036293853	A>B	phoneDialog329-phoneDialog1017-condA
5	0.0	0.0	0.0	0.0	0.18508855019074388	B>A	phoneDialog329-phoneDialog1017-condA
6	0.0	0.0	0.0	0.0	0.17239926324066857	A>B	phoneDialog329-phoneDialog1017-condA
7	0.0	0.12598815766974242	0.0	0.13245323570650439	0.42099898068597374	B>A	phoneDialog329-phoneDialog1017-condA
8	0.19518001458970666	0.09759000729485333	0.0	0.0	0.2564497092783852	A>B	phoneDialog329-phoneDialog1017-condA
9	0.0	0.0	0.0	0.0	0.29718859541300224	B>A	phoneDialog329-phoneDialog1017-condA
10	0.0	0.0	0.0	0.0	0.4287213811404669	A>B	phoneDialog329-phoneDialog1017-condA
11	0.3518955666364411	0.32831307266724935	0.023809523809523808	0.023809523809523808	0.6314936241822897	B>A	phoneDialog329-phoneDialog1017-condA
12	0.1432082875315512	0.12803687993289598	0.029424494316824982	0.029424494316824982	0.4886392777443197	A>B	phoneDialog329-phoneDialog1017-condA
13	0.465926101062683	0.532456688719017	0.016724840200141818	0.05017452060042545	0.6027764759811012	B>A	phoneDialog329-phoneDialog1017-condA
14	0.4266409168259795	0.42434894699000325	0.0	0.0	0.7012295367452683	A>B	phoneDialog329-phoneDialog1017-condA
15	0.14462030521243743	0.2771835714700948	0.0	0.0	0.6621896524917552	B>A	phoneDialog329-phoneDialog1017-condA
16	0.1143323900950059	0.2286647801900118	0.0	0.0	0.5864106935752701	A>B	phoneDialog329-phoneDialog1017-condA
17	0.0	0.1307440900921227	0.0	0.0	0.33989650275652017	B>A	phoneDialog329-phoneDialog1017-condA
18	0.2773500981126146	0.2773500981126146	0.0	0.0	0.41934211651746667	A>B	phoneDialog329-phoneDialog1017-condA
19	0.31622776601683794	0.31622776601683794	0.0	0.0	0.49240241048326716	B>A	phoneDialog329-phoneDialog1017-condA
20	0.0	0.0	0.0	0.0	0.2411289459069358	A>B	phoneDialog329-phoneDialog1017-condA
21	0.09644856443408241	0.14552137502179976	0.0	0.0	0.42494367338940364	B>A	phoneDialog329-phoneDialog1017-condA
22	0.12451456127293807	0.28988551782622424	0.0	0.0	0.5146166688544694	A>B	phoneDialog329-phoneDialog1017-condA
23	0.32225169331774484	0.4066473106084054	0.039283710065919304	0.039283710065919304	0.6195274511472016	B>A	phoneDialog329-phoneDialog1017-condA
24	0.1504142093990467	0.18714942318973113	0.01728252824550709	0.03456505649101418	0.7482391756953233	A>B	phoneDialog329-phoneDialog1017-condA
25	0.3883678186903087	0.536461273228943	0.042333375666730164	0.042333375666730164	0.7008621296957883	B>A	phoneDialog329-phoneDialog1017-condA
26	0.11020775375559674	0.26413527189768715	0.1212678125181665	0.1212678125181665	0.48881314046812596	A>B	phoneDialog329-phoneDialog1017-condA
27	0.1025978352085154	0.2581988897471611	0.0	0.0	0.40366750980588273	B>A	phoneDialog329-phoneDialog1017-condA
28	0.1690308509457033	0.15596257347301087	0.0	0.0	0.2973037195078818	A>B	phoneDialog329-phoneDialog1017-condA
0	0.26940795304016235	0.2187974872468418	0.0	0.0	0.5013841753927231	A>B	phoneDialog313-phoneDialog603-condA
1	0.1270001270001905	0.0	0.0	0.0		B>A	phoneDialog313-phoneDialog603-condA
2	0.20412414523193154	0.09712858623572641	0.12126781251816648	0.12126781251816648		A>B	phoneDialog313-phoneDialog603-condA
3	0.21541010921383233	0.38070981822732475	0.0	0.0	0.6303303008200905	B>A	phoneDialog313-phoneDialog603-condA
4	0.17407765595569785	0.0	0.0	0.0		A>B	phoneDialog313-phoneDialog603-condA
5	0.0	0.0	0.0	0.0		B>A	phoneDialog313-phoneDialog603-condA
6	0.0	0.05862103817605492	0.0	0.0	0.4061595363403212	A>B	phoneDialog313-phoneDialog603-condA
7	0.29981267559834457	0.35318871448736455	0.22450662753346862	0.22450662753346862	0.5007199609605576	B>A	phoneDialog313-phoneDialog603-condA
8	0.19384707146759894	0.15731330124142315	0.1867718419094071	0.18534061896456464	0.48616195104686355	A>B	phoneDialog313-phoneDialog603-condA
9	0.12790589587821588	0.20309059861498086	0.0	0.0	0.2653976966659011	B>A	phoneDialog313-phoneDialog603-condA
10	0.15811388300841897	0.23728949893812476	0.0	0.0	0.3168273108600148	A>B	phoneDialog313-phoneDialog603-condA
11	0.47705426553131597	0.6350698768884727	0.01639289194381185	0.016182267881254698	0.7230344238442631	B>A	phoneDialog313-phoneDialog603-condA
12	0.5205065511873246	0.5772247446160823	0.1237135437709509	0.14140674885657156	0.8320593830012335	A>B	phoneDialog313-phoneDialog603-condA
13	0.21410373063141297	0.30905754998184354	0.0	0.0	0.7494794997335645	B>A	phoneDialog313-phoneDialog603-condA
14	0.20387297724553682	0.34564002662251575	0.06123724356957944	0.06123724356957944	0.6637143334459793	A>B	phoneDialog313-phoneDialog603-condA
15	0.4814910792002452	0.60963994247895	0.035921060405354976	0.035921060405354976	0.7793597401626614	B>A	phoneDialog313-phoneDialog603-condA
16	0.1867718419094071	0.0	0.0	0.0	0.355557380720824	A>B	phoneDialog313-phoneDialog603-condA
17	0.0	0.0	0.0	0.0	0.3963817280896339	B>A	phoneDialog313-phoneDialog603-condA
18	0.48306503837325787	0.6226162595944708	0.015609763526361564	0.015408338784034139	0.7705411772966289	A>B	phoneDialog313-phoneDialog603-condA
19	0.33369746936391864	0.48294277467160124	0.023789303403490322	0.07044699536763468	0.8161846487052878	B>A	phoneDialog313-phoneDialog603-condA
20	0.21845685861229086	0.327503768791425	0.0	0.0	0.6452475889345235	A>B	phoneDialog313-phoneDialog603-condA
21	0.08219949365267865	0.3333333333333333	0.0	0.0	0.6211750420284051	B>A	phoneDialog313-phoneDialog603-condA
22	0.0	0.0	0.0	0.0	0.13614280451788252	A>B	phoneDialog313-phoneDialog603-condA
0	0.10540925533894598	0.10540925533894598	0.0	0.0	0.3823537791085969	A>B	phoneDialog76-phoneDialog987-condA
1	0.0	0.0	0.0	0.0		B>A	phoneDialog76-phoneDialog987-condA
2	0.0	0.0	0.0	0.0		A>B	phoneDialog76-phoneDialog987-condA
3	0.0	0.35355339059327373	0.0	0.0	0.2873093707899401	B>A	phoneDialog76-phoneDialog987-condA
4	0.22941573387056177	0.24687096555050939	0.0	0.0	0.5113839160649551	A>B	phoneDialog76-phoneDialog987-condA
5	0.044151078568834795	0.040723148118768406	0.0	0.0	0.5133473344718521	B>A	phoneDialog76-phoneDialog987-condA
6	0.4364357804719848	0.4364357804719848	0.0	0.0	0.4754993729612169	A>B	phoneDialog76-phoneDialog987-condA
7	0.0	0.16903085094570328	0.0	0.0	0.600244337788977	B>A	phoneDialog76-phoneDialog987-condA
8	0.0	0.0	0.0	0.0	0.5179990147437621	A>B	phoneDialog76-phoneDialog987-condA
9	0.0	0.0	0.0	0.0		B>A	phoneDialog76-phoneDialog987-condA
10	0.0	0.18814417367671946	0.0	0.0		A>B	phoneDialog76-phoneDialog987-condA
11	0.20801257358446093	0.06651901052377392	0.0	0.0		B>A	phoneDialog76-phoneDialog987-condA
12	0.1270001270001905	0.11322770341445956	0.0	0.0		A>B	phoneDialog76-phoneDialog987-condA
13	0.3592106040535498	0.44035242296398963	0.05345224838248487	0.05345224838248487	0.5361142274381688	B>A	phoneDialog76-phoneDialog987-condA
14	0.24253562503633297	0.24253562503633297	0.11338934190276817	0.11338934190276817	0.6216788706661808	A>B	phoneDialog76-phoneDialog987-condA
15	0.3638034375544995	0.4753270756826349	0.09428090415820634	0.09428090415820634	0.6068929551309028	B>A	phoneDialog76-phoneDialog987-condA
16	0.30588764516074896	0.46056618647183833	0.0	0.0	0.49905343011115866	A>B	phoneDialog76-phoneDialog987-condA
17	0.0	0.0	0.0	0.0		B>A	phoneDialog76-phoneDialog987-condA
18	0.0	0.0	0.0	0.0		A>B	phoneDialog76-phoneDialog987-condA
19	0.0	0.0	0.0	0.0	0.35455763732130974	B>A	phoneDialog76-phoneDialog987-condA
20	0.22677868380553634	0.22677868380553634	0.0	0.0	0.42162059130344887	A>B	phoneDialog76-phoneDialog987-condA
21	0.18333969940564224	0.1889822365046136	0.0	0.0	0.4747938471508397	B>A	phoneDialog76-phoneDialog987-condA
22	0.08574929257125441	0.08838834764831843	0.0	0.0	0.2936083438302286	A>B	phoneDialog76-phoneDialog987-condA
23	0.0	0.0	0.0	0.0	0.3198903157309312	B>A	phoneDialog76-phoneDialog987-condA
24	0.12598815766974242	0.1175792702504431	0.0	0.0	0.509287019328459	A>B	phoneDialog76-phoneDialog987-condA
25	0.4147806778921701	0.2903225806451613	0.03806934938134405	0.03806934938134405	0.730372188771873	B>A	phoneDialog76-phoneDialog987-condA
26	0.26940795304016235	0.26940795304016235	0.09128709291752768	0.09128709291752768	0.7112332179567025	A>B	phoneDialog76-phoneDialog987-condA
27	0.15811388300841897	0.15811388300841897	0.0	0.0	0.47067476793186813	B>A	phoneDialog76-phoneDialog987-condA
28	0.0	0.0	0.0	0.0	0.4401972032220023	A>B	phoneDialog76-phoneDialog987-condA
29	0.0	0.0	0.0	0.0	0.14084413656867467	B>A	phoneDialog76-phoneDialog987-condA
30	0.0	0.0	0.0	0.0	0.14810992772446308	A>B	phoneDialog76-phoneDialog987-condA
0	0.3143092785468561	0.5146502354656654	0.0	0.0	0.3518313756583973	A>B	phoneDialog165-phoneDialog77-condA
1	0.20412414523193154	0.09128709291752768	0.0	0.0	0.184810049332377	B>A	phoneDialog165-phoneDialog77-condA
2	0.19826289642953604	0.19462473604038077	0.0	0.0	0.17181047988334464	A>B	phoneDialog165-phoneDialog77-condA
3	0.03434014098717225	0.10112997936948631	0.0	0.0	0.19560549296641216	B>A	phoneDialog165-phoneDialog77-condA
4	0.0	0.15811388300841894	0.0	0.0	0.12780250327819276	A>B	phoneDialog165-phoneDialog77-condA
5	0.0	0.0	0.0	0.0	0.15685258795002144	B>A	phoneDialog165-phoneDialog77-condA
6	0.0	0.0	0.0	0.0	0.040712126706508256	A>B	phoneDialog165-phoneDialog77-condA
7	0.0	0.0	0.0	0.0	0.07252293903549556	B>A	phoneDialog165-phoneDialog77-condA
8	0.220112726581406	0.28867513459481287	0.0	0.0	0.36038270117070614	A>B	phoneDialog165-phoneDialog77-condA
9	0.4340185399533709	0.4517539514526256	0.0	0.0	0.4443992959148302	B>A	phoneDialog165-phoneDialog77-condA
10	0.3990119375605064	0.5375872022286244	0.0	0.0	0.4494481479876382	A>B	phoneDialog165-phoneDialog77-condA
11	0.4336824821871839	0.635775531391221	0.055236817666610746	0.055236817666610746	0.5868836545222661	B>A	phoneDialog165-phoneDialog77-condA
12	0.16169041669088866	0.0	0.0	0.0	0.25043290433871457	A>B	phoneDialog165-phoneDialog77-condA
13	0.24494897427831783	0.16169041669088866	0.0	0.0	0.3169111416076804	B>A	phoneDialog165-phoneDialog77-condA
14	0.0	0.0	0.0	0.0	0.33704042695884895	A>B	phoneDialog165-phoneDialog77-condA
15	0.0	0.0	0.0	0.0	0.2464912208909309	B>A	phoneDialog165-phoneDialog77-condA
16	0.24999999999999994	0.24999999999999994	0.0	0.0	0.3318960877554943	A>B	phoneDialog165-phoneDialog77-condA
17	0.0753778361444409	0.0	0.0	0.0	0.5014472711636315	B>A	phoneDialog165-phoneDialog77-condA
18	0.2752409412815901	0.35445877847928337	0.0	0.0	0.459087085462927	A>B	phoneDialog165-phoneDialog77-condA
19	0.17407765595569785	0.23939494881986925	0.04003203845127178	0.04003203845127178	0.44896500636037007	B>A	phoneDialog165-phoneDialog77-condA
20	0.2724746304565331	0.2294157338705618	0.0	0.0	0.39874834803162296	A>B	phoneDialog165-phoneDialog77-condA
21	0.17407765595569785	0.0	0.0	0.0	0.4117216788614745	B>A	phoneDialog165-phoneDialog77-condA
22	0.2279211529192759	0.0	0.0	0.0	0.34295681107625375	A>B	phoneDialog165-phoneDialog77-condA
23	0.15724272550828775	0.05096471914376255	0.059028133610095526	0.115278083540847	0.3485300938498015	B>A	phoneDialog165-phoneDialog77-condA
24	0.0	0.0	0.0	0.0	0.4579136378814459	A>B	phoneDialog165-phoneDialog77-condA
0	0.0	0.0	0.0	0.0	0.06491209374176865	A>B	phoneDialog333-phoneDialog839-condA
1	0.0	0.0	0.0	0.0	0.2795393158829649	B>A	phoneDialog333-phoneDialog839-condA
2	0.1421338109037403	0.06454972243679029	0.06804138174397717	0.06804138174397717	0.6465292063693658	A>B	phoneDialog333-phoneDialog839-condA
3	0.2112536370658591	0.36742346141747667	0.09622504486493763	0.11785113019775792	0.5268638472347523	B>A	phoneDialog333-phoneDialog839-condA
4	0.0	0.0	0.0	0.0	0.4477254056690052	A>B	phoneDialog333-phoneDialog839-condA
5	0.0	0.0	0.0	0.0	0.41194810448547003	B>A	phoneDialog333-phoneDialog839-condA
6	0.0	0.0	0.0	0.0	0.2966044997885614	A>B	phoneDialog333-phoneDialog839-condA
7	0.0	0.0	0.0	0.0	0.2855358833102084	B>A	phoneDialog333-phoneDialog839-condA
8	0.1978141420187361	0.1418190069493499	0.0	0.0	0.6499130312749475	A>B	phoneDialog333-phoneDialog839-condA
9	0.2989780457718374	0.41005071993639264	0.018518518518518517	0.05455447255899809	0.7469319253034243	B>A	phoneDialog333-phoneDialog839-condA
10	0.32597284057234055	0.46229756677672224	0.01571348402636772	0.01531050707248751	0.6555821362399793	A>B	phoneDialog333-phoneDialog839-condA
11	0.24307639633206166	0.3444233600968322	0.0	0.0	0.6224872640782049	B>A	phoneDialog333-phoneDialog839-condA
12	0.0	0.12909944487358055	0.0	0.0	0.41261744069141704	A>B	phoneDialog333-phoneDialog839-condA
13	0.0	0.0	0.0	0.0	0.3982034286144913	B>A	phoneDialog333-phoneDialog839-condA
14	0.0	0.2907419023147902	0.0	0.0	0.429716252223183	A>B	phoneDialog333-phoneDialog839-condA
0	0.22325822887437904	0.19876159799998133	0.0	0.0	0.4251028636161258	A>B	phoneDialog993-phoneDialog398-condA
1	0.23094010767585033	0.2992528008322899	0.0	0.0	0.349276915278377	B>A	phoneDialog993-phoneDialog398-condA
2	0.21213203435596426	0.24433888871261045	0.08111071056538126	0.08111071056538126	0.7588708156239119	A>B	phoneDialog993-phoneDialog398-condA
3	0.26726124191242434	0.26726124191242434	0.0	0.0	0.26097883581548675	B>A	phoneDialog993-phoneDialog398-condA
4	0.0	0.0	0.0	0.0	0.1898831442677884	A>B	phoneDialog993-phoneDialog398-condA
5	0.07352146220938077	0.20952908873087345	0.0	0.0	0.21100352983485926	B>A	phoneDialog993-phoneDialog398-condA
6	0.23728949893812476	0.3339135484518729	0.0	0.0	0.46580357056177424	A>B	phoneDialog993-phoneDialog398-condA
7	0.0	0.0	0.0	0.0	0.3108839875302629	B>A	phoneDialog993-phoneDialog398-condA
8	0.02988071523335984	0.0776930968865506	0.0	0.0	0.5377071464724736	A>B	phoneDialog993-phoneDialog398-condA
9	0.3140721323960884	0.3229513591145243	0.0328221874205917	0.04862166383263152	0.691559393053736	B>A	phoneDialog993-phoneDialog398-condA
10	0.1203858530857692	0.12403473458920847	0.0	0.0	0.5246633363540231	A>B	phoneDialog993-phoneDialog398-condA
11	0.057353933467640436	0.0	0.0	0.0	0.41983504709072883	B>A	phoneDialog993-phoneDialog398-condA
12	0.0	0.0	0.09365858115816939	0.09053574604251853	0.35647294712846034	A>B	phoneDialog993-phoneDialog398-condA
13	0.0	0.0	0.0	0.0	0.36605117680296306	B>A	phoneDialog993-phoneDialog398-condA
14	0.23031717441138377	0.3900947488027469	0.0	0.0	0.7456424830456078	A>B	phoneDialog993-phoneDialog398-condA
15	0.294581423757672	0.48804226784007937	0.03627381250550058	0.052786150730834015	0.7961213417676294	B>A	phoneDialog993-phoneDialog398-condA
16	0.30618621784789724	0.31277162108561213	0.0	0.0	0.3959870856147949	A>B	phoneDialog993-phoneDialog398-condA
17	0.20412414523193148	0.20412414523193148	0.0	0.0	0.2959662338687945	B>A	phoneDialog993-phoneDialog398-condA
18	0.09622504486493763	0.19245008972987526	0.0	0.0	0.5082730157351042	A>B	phoneDialog993-phoneDialog398-condA
19	0.29012942659282975	0.3202563076101742	0.0	0.0	0.5323469323712529	B>A	phoneDialog993-phoneDialog398-condA
20	0.0	0.0	0.0	0.0	0.3715592876006074	A>B	phoneDialog993-phoneDialog398-condA
21	0.0	0.0	0.0	0.0	0.27083615677298556	B>A	phoneDialog993-phoneDialog398-condA
22	0.1975459193299179	0.09534625892455924	0.0	0.0	0.23223703982564958	A>B	phoneDialog993-phoneDialog398-condA
23	0.4166547104932136	0.36563621206356534	0.0	0.0	0.4560963555214226	B>A	phoneDialog993-phoneDialog398-condA
24	0.19802950859533489	0.09901475429766744	0.0	0.0	0.2561186622167193	A>B	phoneDialog993-phoneDialog398-condA
25	0.0	0.0	0.0	0.0	0.20741907695068607	B>A	phoneDialog993-phoneDialog398-condA
26	0.0	0.0	0.0	0.0	0.2124828257447069	A>B	phoneDialog993-phoneDialog398-condA
27	0.0	0.0	0.0	0.0	0.24876392920638657	B>A	phoneDialog993-phoneDialog398-condA
28	0.0	0.0	0.0	0.0	0.2786010121144107	A>B	phoneDialog993-phoneDialog398-condA
29	0.0	0.0	0.0	0.0	0.23773483678093998	B>A	phoneDialog993-phoneDialog398-condA
30	0.03874921291460643	0.14159846508095775	0.0	0.0	0.5904453526613592	A>B	phoneDialog993-phoneDialog398-condA
31	0.21059925059706255	0.1923944280975527	0.02939905160189274	0.02939905160189274	0.6378337031671357	B>A	phoneDialog993-phoneDialog398-condA
32	0.19096396641051547	0.1502339646256144	0.0	0.0	0.6167559522409491	A>B	phoneDialog993-phoneDialog398-condA
0	0.0	0.0	0.0	0.0	0.4262589938102991	A>B	phoneDialog51-phoneDialog1025-condA
1	0.1543033499620919	0.3086066999241838	0.0	0.0	0.6114253098661349	B>A	phoneDialog51-phoneDialog1025-condA
2	0.1446354779699756	0.14482111159087308	0.0	0.027607881518711633	0.5127425845496534	A>B	phoneDialog51-phoneDialog1025-condA
3	0.0	0.028964222318174613	0.0	0.0	0.19200277048456793	B>A	phoneDialog51-phoneDialog1025-condA
4	0.0	0.07636035483212124	0.0	0.0	0.2342703033003718	A>B	phoneDialog51-phoneDialog1025-condA
5	0.2785033259480083	0.4739317177407109	0.0	0.018018749253911177	0.5776233675803097	B>A	phoneDialog51-phoneDialog1025-condA
6	0.21320071635561041	0.42433421239575275	0.0	0.0	0.5494682913746413	A>B	phoneDialog51-phoneDialog1025-condA
7	0.04264014327112208	0.08451542547285164	0.0	0.0		B>A	phoneDialog51-phoneDialog1025-condA
8	0.035028472205202936	0.06900655593423542	0.04688072309384954	0.04588314677411236		A>B	phoneDialog51-phoneDialog1025-condA
9	0.2034970342407606	0.3563483225498992	0.0	0.03244428422615251	0.6006224651120419	B>A	phoneDialog51-phoneDialog1025-condA
10	0.33113308926626095	0.43033148291193524	0.0	0.0	0.6185477950282744	A>B	phoneDialog51-phoneDialog1025-condA
11	0.06839855680567693	0.09999999999999999	0.0	0.0	0.5758471785805129	B>A	phoneDialog51-phoneDialog1025-condA
12	0.0	0.040996003084539386	0.0	0.0	0.4504930584972542	A>B	phoneDialog51-phoneDialog1025-condA
13	0.37145875644199666	0.48615279266412337	0.02523772325625344	0.03302516030787133	0.6689571327608901	B>A	phoneDialog51-phoneDialog1025-condA
14	0.3692526191446405	0.4200412794412907	0.06232011553063294	0.06116236550659085	0.6030861246125063	A>B	phoneDialog51-phoneDialog1025-condA
15	0.36722154507941446	0.2798601049125765	0.0	0.0	0.5451919367465515	B>A	phoneDialog51-phoneDialog1025-condA
16	0.09784921095801632	0.1507556722888818	0.0	0.0	0.5267161475181517	A>B	phoneDialog51-phoneDialog1025-condA
17	0.22360679774997896	0.22360679774997896	0.0	0.0		B>A	phoneDialog51-phoneDialog1025-condA
18	0.35355339059327373	0.35355339059327373	0.0	0.0		A>B	phoneDialog51-phoneDialog1025-condA
19	0.0	0.0	0.0	0.0	0.2311239740920974	B>A	phoneDialog51-phoneDialog1025-condA
20	0.09325048082403138	0.08304547985373997	0.0	0.0	0.2216482023829427	A>B	phoneDialog51-phoneDialog1025-condA
21	0.0	0.0	0.0	0.0	0.37473052897473824	B>A	phoneDialog51-phoneDialog1025-condA
22	0.325493388482694	0.39920239202789953	0.034401045807689073	0.03270349700838643	0.4792035865551749	A>B	phoneDialog51-phoneDialog1025-condA
23	0.20297718177590196	0.44510874909420156	0.02495714171242501	0.047451220750256345	0.6732916768200452	B>A	phoneDialog51-phoneDialog1025-condA
24	0.3323218506999783	0.3686058101737194	0.046829290579084706	0.06186882248897461	0.6391465948422869	A>B	phoneDialog51-phoneDialog1025-condA
25	0.5618155919031047	0.6748646841443283	0.04494665749754947	0.0668042657122685	0.7475600828276892	B>A	phoneDialog51-phoneDialog1025-condA
26	0.20789267008314383	0.2785702980124483	0.0	0.0	0.5578493650131411	A>B	phoneDialog51-phoneDialog1025-condA
0	0.29012942659282975	0.35856858280031806	0.0	0.0	0.35520492045089047	A>B	phoneDialog482-phoneDialog793-condA
1	0.0	0.0	0.0	0.0	0.33032032294921054	B>A	phoneDialog482-phoneDialog793-condA
2	0.15491933384829668	0.1987615979999813	0.0	0.0	0.17995417922562718	A>B	phoneDialog482-phoneDialog793-condA
3	0.17320508075688776	0.16666666666666666	0.0	0.0	0.33210728398788725	B>A	phoneDialog482-phoneDialog793-condA
4	0.1299139604923262	0.21664456120656048	0.0	0.0	0.37011845279664723	A>B	phoneDialog482-phoneDialog793-condA
5	0.3937807653241084	0.40754380626257647	0.031497039417435604	0.06299407883487121	0.4788484017251591	B>A	phoneDialog482-phoneDialog793-condA
6	0.2672612419124244	0.21081851067789195	0.0	0.0	0.24998900419384396	A>B	phoneDialog482-phoneDialog793-condA
7	0.0	0.0	0.0	0.0	0.11375770181898637	B>A	phoneDialog482-phoneDialog793-condA
8	0.22831482556870475	0.25155764746872633	0.08233869695926183	0.08233869695926183	0.29800908091558054	A>B	phoneDialog482-phoneDialog793-condA
9	0.025015639663712997	0.06083303292403594	0.0	0.0	0.4024999783660179	B>A	phoneDialog482-phoneDialog793-condA
10	0.048507125007266595	0.04588314677411235	0.0	0.0	0.29477746412025274	A>B	phoneDialog482-phoneDialog793-condA
11	0.1829982843991256	0.21864326664404848	0.0	0.0	0.40642579040221616	B>A	phoneDialog482-phoneDialog793-condA
12	0.33999275762786196	0.3214029504033481	0.0	0.0	0.7360419789279244	A>B	phoneDialog482-phoneDialog793-condA
13	0.2100420126042015	0.3241018617760822	0.037904902178945175	0.037904902178945175	0.5963976251489667	B>A	phoneDialog482-phoneDialog793-condA
14	0.223606797749979	0.37007637284637673	0.047781848256749665	0.04714045207910317	0.45331158505465563	A>B	phoneDialog482-phoneDialog793-condA
15	0.6755244875897048	0.6585740708252071	0.03277807748610648	0.06467616667635545	0.5506828053070557	B>A	phoneDialog482-phoneDialog793-condA
16	0.3478505426185217	0.43920523057894156	0.0	0.0	0.560200103342738	A>B	phoneDialog482-phoneDialog793-condA
17	0.3519093721195373	0.550596554344981	0.05222329678670935	0.11243619908556621	0.6471242173271071	B>A	phoneDialog482-phoneDialog793-condA
18	0.0	0.0	0.0	0.0	0.4044933929404635	A>B	phoneDialog482-phoneDialog793-condA
19	0.0	0.0	0.0	0.0	0.3546599132720546	B>A	phoneDialog482-phoneDialog793-condA
20	0.0	0.0	0.0	0.21081851067789195	0.2928955052051434	A>B	phoneDialog482-phoneDialog793-condA
21	0.15713484026367722	0.26490647141300877	0.0	0.0	0.33625603919166	B>A	phoneDialog482-phoneDialog793-condA
22	0.2721655269759087	0.34437841283691134	0.030261376633440123	0.08748177652797066	0.40859118167673647	A>B	phoneDialog482-phoneDialog793-condA
23	0.16329931618554522	0.2041241452319315	0.0	0.0	0.28880267732196896	B>A	phoneDialog482-phoneDialog793-condA
24	0.4169539239683969	0.3286335345030997	0.0	0.06622661785325219	0.47609648557167594	A>B	phoneDialog482-phoneDialog793-condA
25	0.4611159174784875	0.5234686403937948	0.13661508144341244	0.13661508144341244	0.7559246234339374	B>A	phoneDialog482-phoneDialog793-condA
26	0.28177225625601326	0.3583267478886096	0.0	0.023063280200722125	0.7036341105515379	A>B	phoneDialog482-phoneDialog793-condA
0	0.3872983346207417	0.14142135623730948	0.0	0.0	0.24895522958491723	A>B	phoneDialog278-phoneDialog558-condA
1	0.0	0.0	0.0	0.0	0.18597659988268955	B>A	phoneDialog278-phoneDialog558-condA
2	0.0	0.0	0.0	0.0	0.28099473391654706	A>B	phoneDialog278-phoneDialog558-condA
3	0.408248290463863	0.48989794855663565	0.3666177875533833	0.3666177875533833	0.3696618556179565	B>A	phoneDialog278-phoneDialog558-condA
4	0.2	0.2	0.0	0.0	0.3029017904630664	A>B	phoneDialog278-phoneDialog558-condA
5	0.0	0.0	0.0	0.0	0.09834089338147389	B>A	phoneDialog278-phoneDialog558-condA
6	0.4008918628686366	0.4008918628686366	0.0	0.0	0.33981200682281	A>B	phoneDialog278-phoneDialog558-condA
7	0.3086066999241838	0.4113438307214532	0.0	0.0	0.49954321238605814	B>A	phoneDialog278-phoneDialog558-condA
8	0.34669865092870317	0.45952751145767695	0.044401829393057264	0.044401829393057264	0.5134280369558043	A>B	phoneDialog278-phoneDialog558-condA
9	0.4692154915757022	0.49883456193149206	0.06905795747278488	0.08494119857293758	0.45113029524147674	B>A	phoneDialog278-phoneDialog558-condA
10	0.42061585860108425	0.541903387971118	0.042678959977632	0.04148699068225112	0.6633035738008364	A>B	phoneDialog278-phoneDialog558-condA
11	0.47235757614005586	0.5150001856311079	0.0	0.0	0.6237298921303788	B>A	phoneDialog278-phoneDialog558-condA
12	0.4010982566266911	0.43446984353786894	0.0	0.0	0.5994680885016098	A>B	phoneDialog278-phoneDialog558-condA
13	0.14509525002200233	0.13801311186847084	0.0	0.0	0.44669486617173537	B>A	phoneDialog278-phoneDialog558-condA
14	0.0	0.0	0.0	0.0	0.3536723413223999	A>B	phoneDialog278-phoneDialog558-condA
15	0.0	0.0	0.0	0.0	0.07023833529570944	B>A	phoneDialog278-phoneDialog558-condA
16	0.0	0.0	0.0	0.0		A>B	phoneDialog278-phoneDialog558-condA
17	0.09667364890456635	0.0890870806374748	0.0	0.0		B>A	phoneDialog278-phoneDialog558-condA
18	0.2651191467883251	0.44855899659620657	0.0	0.0	0.675173951753265	A>B	phoneDialog278-phoneDialog558-condA
19	0.0	0.0	0.0	0.0	0.24717385278177362	B>A	phoneDialog278-phoneDialog558-condA
20	0.0	0.0	0.0	0.0	0.21653027035803762	A>B	phoneDialog278-phoneDialog558-condA
21	0.0944911182523068	0.2672612419124244	0.0	0.0	0.3755146568375436	B>A	phoneDialog278-phoneDialog558-condA
22	0.21055872190307892	0.3833259389999639	0.0	0.0	0.4473059364480395	A>B	phoneDialog278-phoneDialog558-condA
23	0.18569533817705186	0.1690308509457033	0.0	0.0	0.164293903037402	B>A	phoneDialog278-phoneDialog558-condA
